Initial Pecha ID,Old ID,Title,Volume,Author,Source ID
[I61FE5933](https://github.com/Openpecha-Data/I61FE5933),[P009148],རྒྱུད་བླ་མའི་འགྲེལ་པ།,,,bdr:bdr:W1KG9036
[I6D73DBD8](https://github.com/Openpecha-Data/I6D73DBD8),[P009149],ཨོ་རྒྱན་གླིང་གི་དཀར་ཆག,,,bdr:bdr:W22201
[IBBD0A71B](https://github.com/Openpecha-Data/IBBD0A71B),[P009150],བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པའི་འགྲེལ་པ་ལེགས་པར་བཤད་པ།,,,bdr:bdr:W1KG4942
[I684AF97B](https://github.com/Openpecha-Data/I684AF97B),[P009151],དངུལ་ཆུ་བཙོ་བཀྲུ་ཆེན་མོ་དང་ལྕགས་ཁམས་ཐལ་བཟོ་སོགས་ཀྱི་ལག་ལེན་ཕྱོགས་བསྒྲིགས།,,,bdr:bdr:W1AC413
[I40B7166A](https://github.com/Openpecha-Data/I40B7166A),[P009152],གཡུ་ཐོག་སྨན་ཡིག་ཕྱོགས་བསྒྲིགས,,,bdr:bdr:W2DB4629
[I09649023](https://github.com/Openpecha-Data/I09649023),[P009153],རྒྱུན་མཐོང་མོ་ནད་འགོག་བཅོས།,,,bdr:bdr:W1KG21595
[IF3ADEA26](https://github.com/Openpecha-Data/IF3ADEA26),[P009154],དགྱེས་པ་རྡོ་རྗེའི་རྒྱུད་གསུམ་གྱི་སྤྱི་དོན་སྔོན་འགྲོའི་ཚུལ་བཞིའི་གསལ་བྱེད་ལེགས་པར་བཤད་པ་ཉི་མའི་འོད་ཟེར་,,,bdr:bdr:W1KG1390
[I09C5D0A0](https://github.com/Openpecha-Data/I09C5D0A0),[P009155],ས་མཐོའི་ཕུལ་བྱུང་མི་སྣ།,,,bdr:bdr:W1KG22986
[I49F4EDA8](https://github.com/Openpecha-Data/I49F4EDA8),[P009156],རྒྱུན་སྤྱོད་བོད་སྨན་ལག་དེབ།,,,bdr:bdr:W30518
[IF0E69F98](https://github.com/Openpecha-Data/IF0E69F98),[P009157],དབུ་མ,,,bdr:bdr:W26176
[IC2FC85A6](https://github.com/Openpecha-Data/IC2FC85A6),[P009158],ལམ་རིམ་ནས་བྱུང་བའི་ཆུང་འབྲིང་གི་དམིགས་རྣམ་རྐང་གྲངས་ཙམ་དུ་སྡེབས་པའི་ཚིགས་བཅད་བརྒྱད་པ་,,,bdr:bdr:W2CZ8064
[ICACDBC4F](https://github.com/Openpecha-Data/ICACDBC4F),[P009159],གངས་ཅན་གསོ་རིག་རྒྱ་མཚོའི་འཇུག་ངོགས,,,bdr:bdr:W1
[I2455B6BB](https://github.com/Openpecha-Data/I2455B6BB),[P009160],དག་སྣང་སྤྲུལ་པའི་གླེགས་བམ,,,bdr:bdr:W6460
[I08850172](https://github.com/Openpecha-Data/I08850172),[P009161],མི་རིགས་ས་ཁོངས་རང་སྐྱོར་བྱེད་ཕྱོགས་སྐོར་གྱི་ཀྲུང་ཧྭ་མི་དམངས་སྤྱི་མཐུན་རྒྱལ་ཁབ་ཀྱི་བཅའ་ཁྲིམས་ཀྱི་དོན་འགྲེལ་དང་ཉེར་སྤྱོད་ཕྱོགས་སྟོན།,,,bdr:bdr:W8LS18694
[I1C6467F1](https://github.com/Openpecha-Data/I1C6467F1),[P009162],十三世达赖喇嘛的近侍་土登贡培,,,bdr:bdr:W2PD17618
[I11B8958C](https://github.com/Openpecha-Data/I11B8958C),[P009163],ཐར་པའི་གྲུ་གཟིངས།,,,bdr:bdr:W3CN4336
[I5374141C](https://github.com/Openpecha-Data/I5374141C),[P009164],ཚད་མ་རིག་པའི་གཏེར་གྱི་རྩ་བ།,,,bdr:bdr:W3CN5054
[I9BAC4B4E](https://github.com/Openpecha-Data/I9BAC4B4E),[P009165],ཨ་ཕྱི་ཆོས་ཀྱི་སྒྲོལ་མའི་ཤོ་མོ་སྣང་སྲིད་གསལ་བའི་མེ་ལོང,,,bdr:bdr:W23896
[IFF5BFAFD](https://github.com/Openpecha-Data/IFF5BFAFD),[P009166],རིགས་ལྔ་བདེ་གཤེགས་བསྡུས་པའི་ཚོམ་བུ་ཚོགས་སུ་སྒྲུབ་པའི་ལག་ལེན་ཉེར་མཁོ་ཉིན་བྱེད་སྣང་བ།,,,bdr:bdr:W3CN7540
[I8167681F](https://github.com/Openpecha-Data/I8167681F),[P009167],གསེར་མདོག་ལས་སྦྲུམ་པའི་རོལ་དབྱངས།,,,bdr:bdr:W30496
[I7994DC4C](https://github.com/Openpecha-Data/I7994DC4C),[P009168],སེམས་ཀྱི་སྟོབས། ཚོང་གི་མིག་,,,bdr:bdr:W1AC340
[I18A98ADC](https://github.com/Openpecha-Data/I18A98ADC),[P009169],སུམ་རྟགས་ཀྱི་དྲིས་ལན་གསར་སྦྱོང་དགའ་བའི་བུ་རམ་།,,,bdr:bdr:W3CN6412
[I66F894BA](https://github.com/Openpecha-Data/I66F894BA),[P009170],རྒྱུད་སྡེ་བཞིའི་གཟུངས་བོད་དུ་འགྱུར་ཚད།,,,bdr:bdr:W1KG11806
[I5A274829](https://github.com/Openpecha-Data/I5A274829),[P009171],མཐོ་འབྲིང་གི་བོད་ཀྱི་སྐད་ཡིག་བསླབ་གཞིའི་མིང་ཚིག་འགྲེལ་བཤད,,,bdr:bdr:W28928
[IF790A4DF](https://github.com/Openpecha-Data/IF790A4DF),[P009172],བཻ་ཌཱུརྱ་གཡའ་སེལ།,,,bdr:bdr:W8226
[I7BA4874A](https://github.com/Openpecha-Data/I7BA4874A),[P009173],བཀའ་བབ་བདུན་ལྡན་གྱི་བརྒྱུད་པའི་རྣམ་ཐར,,,bdr:bdr:W00KG09216
[I22C2245E](https://github.com/Openpecha-Data/I22C2245E),[P009174],ངེས་དོན་གྱི་མདོའི་ཆོས་སྐོར།,,,bdr:bdr:W1KG4241
[I073B436D](https://github.com/Openpecha-Data/I073B436D),[P009175],གུ་རུའི་ཚིག་བདུན་བླ་སྒྲུབ་དང་འབྲེལ་བའི་ཉེར་མཁོའི་ཞལ་འདོན་ཕྱོགས་བསྒྲིགས།,,,bdr:bdr:W1KG6294
[I4067D82A](https://github.com/Openpecha-Data/I4067D82A),[P009176],གཅོད་ཡུལ་ཉོན་མོངས་ཞི་བྱེད་ཀྱི་བཀའ་གཏེར་བླ་མ་བརྒྱུད་པའི་རྣམ་ཐར་བྱིན་རླབས་གཏེར་མཚོ།,,,bdr:bdr:W1KG9285
[IE7080666](https://github.com/Openpecha-Data/IE7080666),[P009177],ཁ་གྱའི་སྒར་རྙིང་དགོན་དང་ཁ་གྱ་སྤྱིའི་ལོ་རྒྱུས,,,bdr:bdr:W20823
[I79579893](https://github.com/Openpecha-Data/I79579893),[P009178],བོད་ལུགས་གསོ་རིག་མཁས་དབང་གི་ཉམས་མྱོང་སྙིང་བསྡུས།,,,bdr:bdr:W30525
[I3349372C](https://github.com/Openpecha-Data/I3349372C),[P009179],རྟ་མགྲིན་ཡང་ཕྱུང་ནག་པོའི་ལས་བྱང་ལག་ལེན་གྱི་རིམ་པ,,,bdr:bdr:W28739
[I07652AC7](https://github.com/Openpecha-Data/I07652AC7),[P009180],བཅོམ་ལྡན་འདས་དུས་ཀྱི་འཁོར་ལོ་ལྷན་སྐྱེས་ཀྱི་རྒྱུན་ཁྱེར་དང་རྣལ་འབྱོར་ཡན་ལག་དྲུག་པ་སྟན་ཐོག་གཅིག་པའི་དམིགས་སྡོམ་ལྷན་སྐྱེས་གྲུབ་སྟེར,,,bdr:bdr:W00KG01648
[I5472C894](https://github.com/Openpecha-Data/I5472C894),[P009181],དམངས་དོན་གཏུག་བཤེར་བཅའ་ཁྲིམས་བསླབ་དེབ།,,,bdr:bdr:W2PD17439
[I75A2B406](https://github.com/Openpecha-Data/I75A2B406),[P009182],ཞིང་པའི་གཏུག་བཤེར་རྒྱག་ཐབས།,,,bdr:bdr:W1KG6155
[IA6B0EE5C](https://github.com/Openpecha-Data/IA6B0EE5C),[P009183],དཔལ་གསང་བ་སྙིང་པོའི་རྒྱུད་ཀྱི་མཆན་འགྲེལ་ནོར་བུའི་སྒྲོན་མེ,,,bdr:bdr:W27510
[IADF8AD3B](https://github.com/Openpecha-Data/IADF8AD3B),[P009184],ཡིག་རིགས་འབྲི་སྟངས་ཀྱི་རྣམ་གཞག,,,bdr:bdr:W19995
[IE8330DA0](https://github.com/Openpecha-Data/IE8330DA0),[P009185],གསུང་འབུམ། བསོད་ནམས་ལྷུན་གྲུབ།,,,bdr:bdr:W4PD2079
[I7298C340](https://github.com/Openpecha-Data/I7298C340),[P009186],རྒྱལ་གྱི་ཤྲཱིའམ་རྩིབ་རིའི་གནས་བཤད་དད་གསུམ་འདྲེན་པའི་ཞིང་ས,,,bdr:bdr:W30067
[IE725F464](https://github.com/Openpecha-Data/IE725F464),[P009187],གསུང་འབུམ། པདྨ་དཀར་པོ།,,,bdr:bdr:W3CN2914
[I55834849](https://github.com/Openpecha-Data/I55834849),[P009188],བོད་ཀྱི་བན་སེར་མོ་བ་,,,bdr:bdr:W1KG1687
[I00F9AD1E](https://github.com/Openpecha-Data/I00F9AD1E),[P009189],བདེ་འཇགས་དོ་དམ་ཆད་གཅོད་བཅའ་ཁྲིམས་བསླབ་དེབ།,,,bdr:bdr:W8LS19099
[I54A433AB](https://github.com/Openpecha-Data/I54A433AB),[P009190],འདུལ་བ་མེ་ཏོག་ཕྲེང་རྒྱུད་ཀྱི་རྣམ་འགྲེལ་ཚིག་དོན་རབ་ཏུ་གསལ་བའི་ཉི་འོད།,,,bdr:bdr:W3CN4709
[I2B3B0942](https://github.com/Openpecha-Data/I2B3B0942),[P009191],ཡིག་བསྐུར་རྣམ་གཞག་མེ་ཏོག་ཕྲེང་བ།,,,bdr:bdr:W1KG12070
[IFF481988](https://github.com/Openpecha-Data/IFF481988),[P009192],ཞབས་དྲུང་དག་སྣང་མའི་སྐོར།,,,bdr:bdr:W23615
[I75743013](https://github.com/Openpecha-Data/I75743013),[P009193],བསྟོད་སྨོན་ཕྱོགས་བསྒྲིགས།,,,bdr:bdr:W1KG25353
[I8A82DB53](https://github.com/Openpecha-Data/I8A82DB53),[P009194],འཇམ་དབྱངས་མཁྱེན་བརྩེའི་དབང་ཕྱུག་གི་རྣམ་ཐར་,,,bdr:bdr:W2CZ7913
[ID3D09664](https://github.com/Openpecha-Data/ID3D09664),[P009195],འཕགས་པ་གསེར་འོད་དམ་པའི་མདོ།（སོག་ཡིག）,,,bdr:bdr:W1EE16
[IB756C24F](https://github.com/Openpecha-Data/IB756C24F),[P009196],མཁའ་འགྲོ་མ་འགྲོ་བ་བཟང་མོའི་རྣམ་ཐར།,,,bdr:bdr:W1KG14742
[I689745C7](https://github.com/Openpecha-Data/I689745C7),[P009197],རྟ་ནག་ཅང་ཤེས།,,,bdr:bdr:W1AC331
[ICCC2A0B3](https://github.com/Openpecha-Data/ICCC2A0B3),[P009198],འདུལ་བ་མདོ་རྩ་བའི་མཆན་འགྲེལ།༼གཞི་སྟོད༽༼གཞི་སྨད༽,,,bdr:bdr:W1AC31
[I2F422E36](https://github.com/Openpecha-Data/I2F422E36),[P009199],འཇིགས་བྱེད་དཔའ་བོ་གཅིག་པའི་ཞི་བའི་སྦྱིན་སྲེག་གི་ཆོ་ག,,,bdr:bdr:W4CZ65562
[I97CCE17A](https://github.com/Openpecha-Data/I97CCE17A),[P009200],རྒྱ་ཀོང་རིག་འཛིན་མཐར་ཕྱིན་གྱིས་ལམ་སང་བྲིས་པའི་སྙན་རྩོམ།,,,bdr:bdr:W2PD17648
[I97471D43](https://github.com/Openpecha-Data/I97471D43),[P009201],མནར་གཅོད་ཀྱིས་གསོད་མི་ཐུབ་པའི་སེམས་ཤུགས་དེ་ག་ནས་བྱུང་།,,,bdr:bdr:W1KG22023
[I4BC8764C](https://github.com/Openpecha-Data/I4BC8764C),[P009202],བཀའ་བརྒྱུད་གསེར་འཕྲེང,,,bdr:bdr:W23564
[I108EF7A3](https://github.com/Openpecha-Data/I108EF7A3),[P009203],བདེན་དོན་གསལ་བའི་སྒྲོན་མེ།,,,bdr:bdr:W1KG12960
[I33DB24AD](https://github.com/Openpecha-Data/I33DB24AD),[P009204],དྲི་མེད་ཤེལ་ཕྲེང་ནས་བཤད་པའི་སྨན་གྱི་འཁྲུངས་དཔེ་མཛེས་མཚར་མིག་རྒྱན།,,,bdr:bdr:W1KG12660
[IC18C9B41](https://github.com/Openpecha-Data/IC18C9B41),[P009205],མཉམ་མེད་སྒམ་པོ་པའི་རྣམ་ཐར,,,bdr:bdr:W22088
[I87655677](https://github.com/Openpecha-Data/I87655677),[P009206],གསོལ་འདེབས་སྐྱབས་སེམས་དུག་ཕྱུག་དག་གཙང་དང་བཅས་པ།,,,bdr:bdr:W8LS16725
[IA2A21B51](https://github.com/Openpecha-Data/IA2A21B51),[P009207],ཕར་ཕྱིན་སྐབས་དང་པོའི་མཐའ་དཔྱོད་ཀྱི་མཆན་འགྲེལ་རྩོམ་འཕྲོ།,,,bdr:bdr:W2CZ8042
[I4BBF4DB0](https://github.com/Openpecha-Data/I4BBF4DB0),[P009208],འཇིག་རྟེན་ཀུན་ཏུ་དགའ་བའི་གཏམ་ངག་གི་རོལ་མཚོ།,,,bdr:bdr:W29523
[I128422D2](https://github.com/Openpecha-Data/I128422D2),[P009209],བཙན་ལྷ་རྫོང་གི་ས་ཆའི་མིང་བཏུས།,,,bdr:bdr:W1PD90128
[IB957F788](https://github.com/Openpecha-Data/IB957F788),[P009210],དམ་ཅན་བསྟན་སྲུང་རྒྱ་མཚོའི་རྣམ་ཐར།,,,bdr:bdr:W1KG9276
[I56509E85](https://github.com/Openpecha-Data/I56509E85),[P009211],གཏེར་ཆོས། རིག་འཛིན་ཉི་མ་གྲགས་པ།,,,bdr:bdr:W3PD1100
[IC4C79E32](https://github.com/Openpecha-Data/IC4C79E32),[P009212],ལྷོ་ཙན་དན་བཀོད་པའི་ཞིང་གི་ཁྲིམས་གཞུང་ཆེན་མོ།,,,bdr:bdr:W1KG21010
[I85805108](https://github.com/Openpecha-Data/I85805108),[P009213],སྔ་འགྱུར་བསྟན་པ་འཛིན་པའི་སྐྱེས་བུ་རྣམས་ཀྱི་བསླབ་བྱ་སྡོམ་གསུམ་བསྟན་པའི་སྙིང་པོ,,,bdr:bdr:W23220
[IC1C566DC](https://github.com/Openpecha-Data/IC1C566DC),[P009214],རྡོ་བསམ་བློ་བཟང་བསྟན་འཛིན་གྱི་གསུང་པོད་རྡོ་རྗེ་འཇིགས་བྱེད་ཀྱི་སྐོར,,,bdr:bdr:W1KG4453
[IF3696845](https://github.com/Openpecha-Data/IF3696845),[P009215],དགེ་འདུན་ཉི་ཤུའི་རྣམ་གཞག་ཟུར་དུ་བཀོད་པ་དང་བསྡུས་པའི་བསྡོམས་ཚིག་བློ་གསལ་དགའ་བསྐྱེད་དང་འགྲེལ་པ་ལུང་རིགས་སྨྲ་བའི་རྒྱན་མཆོག་སོགས།,,,bdr:bdr:W1KG10786
[IB1B6A4A2](https://github.com/Openpecha-Data/IB1B6A4A2),[P009216],སྣར་ཐང་ཆོས་སྡེའི་ལོ་རྒྱུས,,,bdr:bdr:W1CZ2413
[I9C2149D0](https://github.com/Openpecha-Data/I9C2149D0),[P009217],རཏྣ་གླིང་པའི་གཏེར་ཆོས་ཀྱི་ཙཀླི།,,,bdr:bdr:W3PD1123
[I4538D229](https://github.com/Openpecha-Data/I4538D229),[P009218],མཐུན་ལུང་བཤད་གྲྭའི་སློབ་དེབ་ལེགས་བཤད་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས།,,,bdr:bdr:W1PD105920
[IC4AFF292](https://github.com/Openpecha-Data/IC4AFF292),[P009219],རྡོ་རིང་པཎ་ཆེན་གྱི་དག་སྣང་,,,bdr:bdr:W2CZ6600
[ID78912BA](https://github.com/Openpecha-Data/ID78912BA),[P009220],རྩིས་ཀྱི་བསྟན་བཅོས་མཁས་པ་དགའ་བྱེད།,,,bdr:bdr:W1KG21838
[IDDDEFACE](https://github.com/Openpecha-Data/IDDDEFACE),[P009221],བོན་བཤད་པོ་ཏི་ཕྲ་མོ།,,,bdr:bdr:W1PD159417
[I49DEAD86](https://github.com/Openpecha-Data/I49DEAD86),[P009222],འཇིག་རྟེན་པའི་དགོད་བྲ།,,,bdr:bdr:W1KG17421
[I85125C59](https://github.com/Openpecha-Data/I85125C59),[P009223],བོད་སྨན་གཏེར་དངོས་རིག་པ།,,,bdr:bdr:W8LS18547
[I56194B9D](https://github.com/Openpecha-Data/I56194B9D),[P009224],ཙཱ་རིའི་གནས་ཡིག་འབར་བ་རྒྱལ་མཚན།,,,bdr:bdr:W1KG14673
[I13A8D499](https://github.com/Openpecha-Data/I13A8D499),[P009225],ཟིན་བྲིས་བཅུ་གསུམ,,,bdr:bdr:W23633
[IBF7D9DD4](https://github.com/Openpecha-Data/IBF7D9DD4),[P009226],དག་ཡིག་ཉེར་མཁོ་གཅེས་བསྡུས།,,,bdr:bdr:W8LS17835
[I00B5E52A](https://github.com/Openpecha-Data/I00B5E52A),[P009227],བོད་ལུགས་འབྲས་ནད་གསོ་རིག་,,,bdr:bdr:W1KG6085
[I4DD68440](https://github.com/Openpecha-Data/I4DD68440),[P009228],མཁྱེན་བརྩེའས་གུཨིདེ་ཏོ་ཐེ་ཧོལཡ་པླཅེས་ཨོཕ༹་ཅེནཏྲལ་ཏིབེཏ,,,bdr:bdr:W20166
[IBCE1B1CF](https://github.com/Openpecha-Data/IBCE1B1CF),[P009229],ལམ་ཟབ་ལེའུ་བདུན་མ,,,bdr:bdr:W23611
[IEA88B238](https://github.com/Openpecha-Data/IEA88B238),[P009230],གཉེན་སྒྲིག་དང་ཁྱིམ་ཚང་སྐོར་གྱི་བཅའ་ཁྲིམས་ཤེས་བྱའི་དྲི་བ་དྲིས་ལན།,,,bdr:bdr:W8LS18751
[I19B251AA](https://github.com/Openpecha-Data/I19B251AA),[P009231],བོད་ཡིག་བརྡ་སྤྲོད་སྐྱར་སྦྱོང་དྲི་བ་དང་དྲིས་ལན,,,bdr:bdr:W22174
